profile_id,lat,lon,date,day_of_year,sst,t_0,t_5,t_10,t_20,t_30,t_50,t_75,t_100,t_125,t_150,t_200,t_300,t_500,t_700,t_1000
2902772_188,14.716,85.104,2025-04-11,101,29.72,,30.192,30.221,30.192,30.183,29.8,29.116,27.489,23.478,21.868,16.822,12.613,10.432,8.797,7.085
6990715_004,9.4667,68.0333,2025-04-11,101,29.89,,30.315,30.248,30.179,29.793,28.933,27.929,26.865,23.953,21.921,17.054,13.646,11.432,9.753,8.094
5907141_005,24.9492,59.219,2025-04-11,101,28.14,,27.708,27.231,26.835,25.193,24.216,23.476,22.981,21.987,21.432,21.549,17.066,13.338,11.414,8.982
4903775_058,13.8167,90.9,2025-04-11,101,28.65,,28.909,28.918,28.924,28.843,28.188,27.221,23.481,20.75,18.39,14.796,11.782,9.844,8.436,6.711
5907083_058,11.6333,85.9333,2025-04-11,101,29.54,,29.759,29.753,29.57,29.07,27.344,24.115,21.27,19.634,17.841,14.505,11.819,9.928,8.472,6.524
1902669_058,14.9333,86.5,2025-04-11,101,29.01,,29.58,29.38,29.378,29.361,28.947,27.246,23.611,20.876,18.398,15.154,12.139,10.263,8.784,6.895
1902671_056,17.1333,69.7833,2025-04-11,101,29.53,,29.504,29.501,29.309,28.976,28.46,26.068,22.402,20.433,18.74,16.627,14.174,12.556,11.029,8.902
1901897_252,17.9665,61.0807,2025-04-11,101,28.62,,,,,26.972,24.267,24.3,23.809,22.253,20.954,18.549,15.607,12.814,11.325,9.287
2903140_087,6.122,66.2108,2025-04-11,101,30.05,,30.556,30.402,30.385,30.41,29.352,27.911,25.934,22.478,18.851,14.895,12.362,10.83,9.868,7.332
4903660_092,16.1211,59.6458,2025-04-11,101,28.81,,28.421,28.358,28.05,27.427,25.25,24.633,24.215,23.66,21.665,19.434,15.37,13.095,11.705,9.459
6990514_092,17.9575,64.9307,2025-04-11,101,29.01,,28.573,28.505,28.229,27.675,25.217,24.505,24.054,21.428,19.401,17.658,14.811,12.52,11.05,9.152
2903137_087,8.9409,54.05,2025-04-10,100,29.88,,29.597,29.074,28.636,28.324,27.05,24.932,23.803,20.784,18.629,15.894,13.248,11.97,10.529,8.171
1902190_254,5.2394,49.6951,2025-04-10,100,29.95,,30.182,30.135,30.069,30.053,29.124,28.221,26.56,25.414,22.285,17.068,11.528,10.22,9.787,7.905
6903138_336,10.2019,56.2626,2025-04-10,100,29.49,,29.126,28.861,28.607,28.407,26.525,25.8,24.768,21.261,19.267,15.609,12.819,11.23,11.03,8.216
6903141_332,23.2113,59.493,2025-04-10,100,28.34,,27.654,26.833,25.098,24.075,23.757,23.499,23.279,23.579,22.565,20.851,18.674,13.588,11.595,9.224
6903140_332,22.7337,63.1799,2025-04-10,100,28.11,,27.796,27.602,26.899,24.975,24.073,23.916,23.285,22.852,21.722,20.314,17.945,13.481,12.015,9.446
5907082_058,17.8333,86.4,2025-04-10,100,29.29,,29.503,29.342,29.519,29.349,27.996,27.507,26.604,23.499,20.391,16.445,12.357,10.787,9.751,7.475
2902203_333,16.672,64.634,2025-04-10,100,29.06,,28.688,28.439,28.457,27.683,26.859,24.928,24.01,20.124,19.086,16.201,14.439,12.42,11.117,8.934
3902669_005,19.6667,64.6167,2025-04-10,100,28.85,,28.396,28.317,28.212,28.14,27.09,24.923,24.174,23.005,20.886,18.786,15.545,13.022,11.399,9.043
4903839_004,23.9254,59.0242,2025-04-10,100,28.09,,26.518,25.77,24.985,24.391,23.768,23.902,23.739,23.705,23.098,21.24,19.462,14.084,11.704,9.213
6903139_336,11.381,47.4075,2025-04-10,100,27.98,,27.64,27.63,27.226,26.751,25.385,25.194,24.791,23.434,21.082,17.401,14.477,14.382,13.435,10.157
2903955_003,23.8386,58.9408,2025-04-10,100,28.14,,27.403,27.349,26.084,25.223,24.085,23.613,23.531,22.912,21.648,20.822,17.889,13.719,11.522,9.112
5907141_004,24.6892,59.1312,2025-04-09,99,27.94,,27.059,26.117,24.496,24.027,23.738,23.603,23.504,22.769,21.905,19.638,17.942,13.348,11.493,8.688
7902287_004,8.7167,68.2667,2025-04-09,99,30.28,,30.695,30.688,29.811,29.028,28.44,28.2,28.265,26.917,21.981,17.075,13.604,10.837,10.052,8.093
2903989_006,16.2333,87.6333,2025-04-09,99,28.91,,29.069,29.075,29.074,29.024,28.314,27.619,27.062,24.36,21.278,17.29,12.43,10.218,8.738,6.78
5907085_054,8.65,69.4167,2025-04-09,99,30.32,,30.684,30.603,30.338,29.625,29.094,28.81,28.645,26.226,20.582,16.254,13.159,11.064,9.86,7.362
2902201_333,19.287,58.826,2025-04-09,99,28.46,,,,27.764,26.382,24.604,24.363,23.343,21.908,20.529,18.914,16.108,13.127,11.347,8.988
6990716_004,10.3833,67.8,2025-04-08,98,29.7,,29.842,29.645,29.457,29.268,28.213,27.152,26.577,25.024,21.424,17.97,13.716,11.735,10.606,8.382
6903141_331,23.3444,59.6432,2025-04-08,98,28.05,,27.724,27.066,25.724,25.131,24.609,23.909,23.563,23.614,23.001,21.197,19.029,13.691,11.804,9.381
6903138_335,10.1491,56.1088,2025-04-08,98,29.07,,29.163,28.917,28.18,27.418,26.339,25.582,24.888,21.414,19.438,16.053,13.093,11.22,11.121,8.468
6903140_331,22.9987,63.2927,2025-04-08,98,28.04,,27.682,27.324,26.347,25.293,24.175,23.865,23.697,23.241,22.608,20.489,17.73,13.719,11.842,9.327
7902251_010,10.7667,86.0833,2025-04-08,98,29.72,,29.731,29.734,29.757,29.661,28.947,28.215,24.581,21.376,18.685,15.207,12.046,10.028,8.501,6.557
1902673_054,11.1,69.2667,2025-04-08,98,30.16,,30.023,29.965,29.853,29.525,28.664,26.435,26.327,23.163,21.534,17.415,14.097,11.82,10.738,8.633
7902249_010,10.4,84.0667,2025-04-08,98,29.89,,30.167,30.146,29.995,29.614,28.836,28.832,27.685,23.718,20.323,15.877,12.17,10.08,8.507,6.588
2903145_051,8.8818,54.8735,2025-04-08,98,29.56,,29.662,29.613,29.589,29.575,27.749,25.974,24.847,20.398,17.764,15.357,12.723,11.232,10.185,8.54
2902775_230,8.004,88.988,2025-04-08,98,29.66,,29.483,29.501,29.496,29.417,29.056,28.525,24.82,21.312,18.42,14.309,11.956,9.922,8.449,6.535
4903839_003,23.7587,59.442,2025-04-08,98,27.64,,26.91,24.858,23.935,23.774,23.724,23.629,23.763,23.882,23.722,21.908,21.514,14.345,11.93,9.384
5907141_003,24.3516,58.7915,2025-04-08,98,27.7,,26.708,24.968,24.528,24.056,23.718,23.741,23.633,23.111,21.787,21.0,17.715,13.251,11.371,9.026
2903955_002,23.6737,59.4012,2025-04-08,98,27.64,,26.637,25.37,24.262,23.868,23.743,23.669,23.398,23.697,23.274,21.84,21.563,14.045,12.029,9.459
2903149_051,13.2129,63.0161,2025-04-07,97,28.97,,29.084,29.085,28.901,28.646,27.644,24.227,21.111,18.964,17.49,15.464,13.363,11.597,10.759,8.544
6903139_335,11.3421,47.4495,2025-04-07,97,26.62,,27.43,27.41,25.603,25.318,25.16,25.043,24.385,23.646,19.616,17.444,14.872,14.658,,
7902190_035,15.9029,82.7855,2025-04-07,97,30.03,,29.84,30.094,29.679,29.042,27.839,27.982,23.462,20.253,18.401,14.573,11.836,10.007,8.669,6.7
1901898_251,13.0894,48.892,2025-04-07,97,26.71,,,,,25.856,24.592,24.143,23.442,21.389,20.375,17.596,15.308,14.772,14.973,11.606
4903794_018,7.4096,88.2932,2025-04-07,97,29.57,,29.737,29.744,29.746,29.675,29.539,28.302,25.775,21.857,18.469,15.057,11.828,10.127,8.597,6.689
7901016_060,12.4703,56.3873,2025-04-07,97,28.44,,28.133,28.007,27.963,27.629,25.974,25.575,24.953,21.862,20.209,17.075,13.833,12.152,11.386,8.808
5907179_004,12.1,68.0,2025-04-07,97,29.95,,30.079,30.081,29.762,29.112,28.066,25.561,23.033,21.091,19.166,16.179,13.343,11.723,10.703,8.587
7902248_010,9.4833,86.9167,2025-04-07,97,29.92,,29.913,29.902,29.871,29.823,29.573,28.449,26.665,21.537,19.017,15.859,12.36,10.169,8.65,6.769
6990612_054,11.1667,69.0167,2025-04-07,97,30.09,,30.183,29.984,29.705,29.289,28.496,26.981,25.671,23.19,20.986,17.079,13.815,11.814,10.72,8.585
1902756_003,14.3464,52.7935,2025-04-07,97,28.52,,28.016,27.798,27.805,27.623,25.854,23.266,21.452,20.203,18.907,16.879,14.457,13.081,12.688,9.785
2903147_051,14.1796,58.9417,2025-04-07,97,28.78,,28.551,28.545,28.266,27.996,25.987,24.393,24.218,23.244,20.474,17.757,14.947,12.728,10.942,9.053
1902289_025,5.8373,68.1212,2025-04-07,97,30.5,,30.566,30.429,29.782,29.118,28.488,24.908,21.259,19.686,16.596,14.485,12.264,10.996,9.877,7.29
6903139_341,11.676,47.7055,2025-04-20,110,28.67,,28.602,28.576,27.529,27.315,25.916,24.742,23.565,21.122,18.923,16.677,14.749,13.999,13.19,10.257
1902373_002,14.1049,89.309,2025-04-20,110,29.86,,30.452,29.983,29.418,29.218,28.983,28.425,25.846,22.898,19.028,14.909,11.741,10.002,8.524,6.582
2903829_005,8.915,87.4883,2025-04-20,110,29.92,,30.417,30.276,29.714,29.692,28.729,28.257,24.392,21.307,19.181,14.999,11.985,9.923,8.429,6.645
6903141_337,22.6504,59.7205,2025-04-20,110,28.31,,27.73,25.961,25.277,24.793,23.869,23.46,23.27,22.967,21.67,21.249,19.173,13.205,11.239,8.753
2902203_334,16.275,64.569,2025-04-20,110,29.58,,29.287,29.239,29.186,29.043,27.163,25.131,23.281,20.661,18.75,16.554,14.6,12.396,11.146,8.673
1902660_001D,20.2186,59.3889,2025-04-20,110,28.06,,28.279,27.934,27.574,26.983,24.579,24.032,23.741,23.528,21.025,19.527,17.179,13.276,11.471,
4903839_009,23.8612,59.6834,2025-04-20,110,27.86,,27.134,27.125,26.718,24.773,24.01,23.614,23.519,23.652,23.233,21.318,18.784,13.869,11.719,9.136
5907082_059,17.8833,85.9667,2025-04-20,110,28.9,,29.604,29.58,29.45,29.082,27.72,26.941,26.866,25.526,20.998,15.985,12.265,10.584,9.253,7.358
2903955_008,24.4366,60.0313,2025-04-20,110,27.8,,27.287,27.026,25.762,25.023,24.068,23.613,23.631,23.546,23.115,20.899,18.88,13.887,12.108,9.487
1902373_001,14.088,89.3025,2025-04-20,110,29.86,,30.052,29.912,29.337,29.223,28.669,28.393,26.537,21.733,20.113,14.967,11.601,9.874,8.418,
6990514_093,17.5604,65.0301,2025-04-20,110,29.56,,29.106,29.092,28.955,28.437,25.081,24.272,24.019,22.394,20.048,18.117,15.066,12.813,11.098,8.886
4903660_093,16.0812,59.869,2025-04-20,110,29.44,,28.912,28.868,28.82,27.487,25.41,24.915,24.373,23.255,22.107,18.452,15.978,13.079,11.82,9.378
3902669_006,19.65,64.4833,2025-04-20,110,29.02,,29.107,29.098,29.082,29.0,27.701,25.532,23.42,22.533,20.75,18.472,15.191,12.96,11.542,9.128
1902373_000,14.0767,89.308,2025-04-20,110,29.86,,30.001,29.805,29.358,29.192,28.698,28.399,27.033,21.891,20.278,15.316,,,,
2903829_004,8.8971,87.4796,2025-04-19,109,29.82,,30.131,30.122,30.079,30.05,29.303,28.217,26.061,20.484,17.176,14.126,11.745,9.966,8.683,6.704
5907141_009,25.1349,60.1286,2025-04-19,109,27.65,,27.009,26.971,25.942,24.67,23.733,23.666,23.666,23.224,22.148,20.721,16.166,,,
2903989_007,16.1,87.4333,2025-04-19,109,29.3,,29.811,29.784,29.453,29.131,28.162,27.635,27.311,24.536,21.436,16.779,12.555,9.766,8.481,6.732
5907085_055,8.7167,69.4833,2025-04-19,109,30.42,,30.576,30.532,30.368,29.964,28.938,27.938,27.417,23.612,19.062,15.556,12.749,11.245,9.718,7.321
2902201_334,19.116,58.979,2025-04-19,109,28.18,,27.92,27.895,27.663,27.62,25.111,24.275,24.114,23.317,21.222,18.714,15.997,13.12,11.388,9.001
7902287_005,8.9167,68.4333,2025-04-19,109,30.26,,30.409,30.384,30.335,30.266,29.442,28.187,25.984,22.468,20.441,16.452,13.073,11.144,9.888,7.828
6903140_336,22.3099,63.3145,2025-04-19,109,27.98,,28.001,28.002,28.002,27.899,26.026,24.333,23.691,23.153,21.756,19.997,17.023,13.568,11.627,9.137
6903138_340,10.6028,56.6173,2025-04-19,109,30.47,,29.906,29.757,29.036,28.39,25.964,25.157,23.541,19.518,17.46,15.487,13.594,12.001,11.277,7.783
2903829_003,8.8932,87.5043,2025-04-18,108,29.88,,29.955,29.781,29.347,29.16,28.868,27.657,24.589,20.418,18.612,14.495,11.994,9.887,8.507,6.688
6903139_340,11.7269,47.8053,2025-04-18,108,28.41,,28.765,28.768,27.836,27.576,25.685,24.833,23.491,21.067,19.15,16.996,14.813,14.0,13.169,10.226
2903145_052,8.9847,54.6166,2025-04-18,108,30.08,,29.949,29.78,29.468,28.781,26.593,23.553,22.069,19.752,17.684,14.415,12.591,11.16,9.901,8.465
2903142_088,13.4663,62.9338,2025-04-18,108,29.65,,29.584,29.369,29.321,29.128,27.578,25.085,23.18,20.138,18.61,15.452,13.222,11.838,10.774,9.015
7902249_011,10.4333,83.8833,2025-04-18,108,30.22,,30.467,30.372,30.121,29.817,29.144,28.128,24.032,20.606,18.567,14.932,12.25,10.067,8.434,6.402
7902251_011,11.1,86.4333,2025-04-18,108,30.2,30.391,30.392,30.101,29.929,29.779,29.437,28.047,23.727,19.642,16.941,13.964,11.95,10.013,8.503,6.634
1902673_055,11.2,69.2,2025-04-18,108,30.19,,30.115,30.084,30.031,29.653,28.533,26.585,25.214,22.424,20.031,16.502,13.581,11.674,10.457,8.286
4903839_008,24.1918,59.9664,2025-04-18,108,28.21,,28.136,27.919,25.908,25.301,23.972,23.772,23.74,23.622,23.314,21.653,19.562,13.979,11.771,9.071
6903141_336,22.7783,59.5311,2025-04-18,108,28.79,,26.977,25.369,24.637,24.191,24.031,23.786,23.641,23.544,22.32,21.145,18.555,13.273,11.414,8.933
6990716_005,10.4,67.8333,2025-04-18,108,29.86,,30.018,29.968,29.765,29.363,28.001,27.581,26.81,25.031,21.303,17.749,13.529,11.596,10.551,8.284
2903149_052,12.7156,63.2802,2025-04-18,108,29.6,,29.396,29.384,29.339,28.983,27.517,25.099,21.597,19.871,17.217,15.7,13.405,11.587,10.738,8.594
2902775_231,8.282,89.066,2025-04-18,108,29.65,,29.545,29.489,29.328,29.241,28.609,27.767,23.656,20.147,17.593,13.896,11.624,9.738,8.238,6.569
2903829_002,8.9116,87.4891,2025-04-18,108,29.88,,29.901,29.9,29.362,29.22,28.738,28.289,25.097,21.122,18.021,14.858,11.857,10.088,8.429,6.67
2903955_007,24.7435,59.8451,2025-04-17,107,28.7,,28.162,28.153,26.057,25.172,24.383,23.518,23.611,23.42,22.699,21.362,18.73,13.857,11.936,8.846
1901898_252,13.0018,48.6224,2025-04-17,107,28.22,,,,,27.639,25.725,24.597,23.648,21.238,19.246,17.023,14.942,14.211,13.667,11.381
7902190_036,15.6628,82.3977,2025-04-17,107,29.55,,30.051,30.07,30.161,30.107,28.621,25.973,21.818,18.921,16.673,13.87,11.583,9.913,8.509,6.692
2903829_001,8.9108,87.4891,2025-04-17,107,29.88,,30.042,29.886,29.325,29.247,28.628,28.266,24.215,20.937,18.249,14.647,12.048,10.002,8.519,6.67
7902248_011,9.85,86.8333,2025-04-17,107,29.98,,30.265,29.94,29.706,29.607,29.451,29.172,24.95,21.536,18.888,15.198,12.094,10.036,8.56,6.809
6990612_055,11.35,68.9833,2025-04-17,107,29.94,,30.212,30.004,29.953,29.629,28.475,27.32,25.419,21.717,20.18,16.81,13.469,11.599,10.57,8.408
5907141_008,25.1675,59.7568,2025-04-17,107,28.57,,28.697,26.458,25.407,24.772,23.938,23.732,23.645,23.091,22.998,21.056,16.232,,,
4903794_019,7.5885,88.315,2025-04-17,107,29.81,,30.328,30.002,29.645,29.496,29.052,27.269,24.142,19.956,17.069,14.132,11.81,10.182,8.571,6.54
7901016_061,12.8244,56.2989,2025-04-17,107,29.87,,29.322,29.211,28.434,28.075,26.44,25.12,24.131,22.693,20.623,16.725,14.06,12.093,11.733,9.015
2903147_052,14.1781,59.1515,2025-04-17,107,29.92,,29.491,29.37,29.016,28.697,26.539,24.816,24.008,21.652,19.507,17.262,14.868,12.594,11.284,9.033
5907179_005,11.8333,67.7833,2025-04-17,107,29.81,,29.917,29.849,29.826,29.348,27.816,26.279,24.46,21.097,18.828,15.779,13.112,11.7,10.928,8.651
1902756_004,13.979,53.2784,2025-04-17,107,29.79,,29.203,29.171,28.821,28.181,26.228,24.171,23.247,20.633,18.881,17.377,14.448,12.787,11.435,10.363
1902289_026,6.0948,68.435,2025-04-16,106,30.27,,30.311,30.305,30.321,30.2,29.362,27.304,24.789,21.292,17.781,14.537,11.982,10.806,9.309,7.355
6903138_339,10.4993,56.5855,2025-04-16,106,30.06,,29.748,29.755,29.691,28.992,27.887,25.737,23.703,19.79,17.628,15.774,13.303,11.854,10.572,7.898
6903140_335,22.3113,63.2091,2025-04-16,106,28.47,,27.853,27.853,27.884,27.837,25.707,24.202,23.841,22.937,22.201,20.013,16.702,13.19,11.397,9.21
6903139_339,11.7154,47.6394,2025-04-16,106,28.47,,29.09,28.317,27.957,27.587,26.73,25.554,24.241,21.992,19.108,17.103,14.626,13.827,13.137,10.322
1902681_037,10.9282,83.0649,2025-04-16,106,30.18,,30.354,30.475,30.432,30.331,30.118,28.995,25.944,22.034,19.296,16.167,12.107,10.072,8.481,6.555
2903988_009,13.55,85.9167,2025-04-16,106,29.89,,30.357,29.914,29.731,29.555,28.343,25.796,21.649,20.451,18.721,15.852,12.183,10.133,8.682,6.827
2903895_045,9.6667,62.7833,2025-04-16,106,30.17,,30.527,30.399,30.184,29.639,28.986,28.204,26.133,23.173,20.93,16.101,13.099,11.486,10.446,8.208
3902573_045,8.3333,65.8333,2025-04-16,106,30.1,,30.786,30.732,30.552,30.416,29.469,28.885,26.915,24.186,20.545,16.637,13.317,11.105,9.988,7.77
6903141_335,22.9008,59.437,2025-04-16,106,29.45,,28.348,26.352,25.137,24.509,24.037,23.531,23.67,22.958,21.653,21.15,18.549,13.369,11.294,8.878
7901136_069,14.7956,69.2934,2025-04-16,106,29.92,,30.087,30.025,29.776,29.75,29.474,28.607,27.04,23.048,20.345,17.164,14.262,12.176,11.204,8.84
4903839_007,24.5498,59.8724,2025-04-16,106,29.38,,28.812,26.559,25.212,24.408,23.823,23.773,23.739,23.595,23.308,21.537,19.709,14.084,11.853,9.309
2902765_190,9.707,84.869,2025-04-16,106,30.06,,30.307,30.254,29.917,29.766,29.173,27.341,21.897,19.143,17.216,15.002,11.83,10.029,8.609,6.578
2903955_006,24.7688,59.433,2025-04-15,105,29.14,,28.965,27.595,25.702,24.941,24.359,23.838,23.685,23.55,22.955,21.185,19.006,13.691,11.7,9.167
1902458_068,12.242,67.3107,2025-04-15,105,29.88,,29.757,29.762,29.759,29.628,28.421,26.813,23.195,20.746,18.045,15.748,13.268,11.931,10.631,8.711
2903892_058,13.5,84.3667,2025-04-15,105,29.84,,30.252,30.192,30.028,29.854,29.407,28.921,28.731,25.058,22.153,17.611,12.96,10.625,9.139,7.042
6990608_072,8.6667,88.9333,2025-04-15,105,29.66,,29.658,29.543,29.392,29.247,28.821,27.964,23.854,19.512,17.084,14.059,11.771,9.733,8.417,6.575
4903869_005,15.0667,87.6167,2025-04-15,105,29.11,,29.193,29.144,29.198,29.14,28.511,27.454,25.436,21.914,19.112,14.986,11.872,9.963,8.582,6.558
5907171_006,13.6333,88.1667,2025-04-15,105,29.4,,29.927,29.697,29.463,29.289,28.404,26.93,23.425,20.846,18.816,15.103,11.715,9.849,8.237,6.416
4903777_045,6.6667,64.2167,2025-04-15,105,30.1,,30.746,30.611,30.505,30.218,29.273,27.887,25.154,22.956,19.818,15.805,12.923,10.989,9.597,7.386
4903783_045,6.5011,67.6817,2025-04-15,105,30.18,,30.765,30.676,30.608,30.415,29.253,27.263,22.53,18.993,17.014,14.118,12.281,10.804,9.245,6.952
5907092_067,14.4725,63.8091,2025-04-15,105,29.19,,29.465,29.204,28.71,28.101,26.241,25.139,24.602,22.965,18.531,16.521,13.953,12.276,10.97,8.78
5907141_007,25.1419,59.4393,2025-04-15,105,28.7,,28.415,28.244,27.252,26.198,24.963,24.31,23.558,23.374,22.717,21.838,17.241,,,
5907180_005,15.9833,69.2833,2025-04-15,105,29.48,,29.593,29.436,29.362,29.088,27.698,24.771,21.88,20.965,20.488,18.479,15.016,12.228,11.117,8.783
6903138_338,10.3844,56.5154,2025-04-14,104,29.79,,29.735,29.619,28.377,27.967,26.443,25.253,23.535,20.564,18.934,15.594,13.755,11.726,11.321,7.874
6903140_334,22.4182,63.0923,2025-04-14,104,28.4,,27.88,27.877,27.807,25.549,23.888,23.98,23.887,23.281,22.614,20.005,17.289,13.512,11.582,9.362
1902457_069,6.0929,68.5458,2025-04-14,104,30.11,,30.537,30.539,30.543,30.524,29.033,27.452,23.168,19.086,17.27,14.622,12.213,10.739,9.572,7.373
6990609_058,10.75,89.9167,2025-04-14,104,29.59,,29.74,29.399,29.326,29.285,28.806,28.378,25.558,21.486,18.316,14.118,11.439,9.78,8.312,6.666
6903139_338,11.5186,47.4527,2025-04-14,104,28.34,,28.615,28.421,27.748,27.645,26.269,25.0,24.433,23.545,19.263,16.927,15.712,14.265,13.428,10.47
6990705_005,6.8833,89.1,2025-04-14,104,29.66,,29.556,29.521,29.346,29.287,28.705,26.769,21.648,18.167,15.942,13.746,11.756,9.906,8.47,6.699
6990611_056,21.6167,67.05,2025-04-14,104,28.58,,28.163,28.159,26.851,25.37,24.177,23.965,23.789,23.035,21.135,18.95,16.235,13.213,11.299,8.875
7901127_058,9.4,91.5167,2025-04-14,104,29.52,,29.589,29.509,29.425,29.613,29.773,28.718,24.769,20.781,18.266,14.111,11.83,10.226,8.294,6.742
6903141_334,23.0213,59.4128,2025-04-14,104,28.71,,28.153,26.968,25.144,24.92,23.913,23.599,23.529,23.199,22.381,20.966,18.674,13.467,11.443,8.986
2903955_005,24.5643,59.0754,2025-04-14,104,28.7,,28.577,26.511,25.577,24.53,24.3,23.598,23.523,23.29,22.434,20.94,18.392,13.56,11.417,9.265
6903059_478,19.8859,61.3606,2025-04-14,104,28.5,,28.157,28.149,28.141,28.131,25.092,24.318,24.235,23.775,21.237,18.968,15.744,13.18,11.436,9.227
7902200_026,5.9544,65.8763,2025-04-14,104,30.05,,30.386,30.379,30.325,29.672,28.552,26.506,24.36,21.256,18.869,15.464,11.777,10.854,9.832,7.496
1902594_073,10.144,86.2696,2025-04-14,104,29.68,,29.87,29.715,29.54,29.645,29.259,28.134,24.131,20.32,17.741,14.643,11.954,10.167,8.575,6.69
2903956_005,22.5626,60.5483,2025-04-27,117,28.56,,28.607,28.266,27.113,25.638,24.177,23.773,23.316,21.98,21.015,19.154,17.43,13.538,11.742,
2903831_014,16.585,89.5008,2025-04-27,117,30.06,,30.162,30.043,30.198,30.216,30.079,28.176,27.146,23.651,19.901,15.842,12.199,10.13,8.596,6.645
1901898_253,12.7354,48.3166,2025-04-27,117,28.41,,,,,25.238,24.191,23.918,23.12,21.869,20.559,17.451,15.592,14.755,14.129,11.226
2903147_053,14.4772,59.645,2025-04-27,117,30.1,,29.991,29.932,28.973,28.336,25.507,24.319,23.301,21.053,19.143,17.223,14.314,12.51,11.158,9.377
7902190_037,15.4881,82.1579,2025-04-27,117,30.0,,30.386,30.361,29.755,29.025,28.092,26.172,23.053,20.806,17.785,14.601,11.716,9.977,8.598,6.754
1902660_011,20.6956,59.5293,2025-04-27,117,28.26,,28.879,28.81,28.742,28.419,24.419,24.122,23.626,22.495,20.615,19.221,16.835,13.027,11.462,8.915
6990700_003,23.5329,59.1858,2025-04-27,117,30.12,,29.436,28.901,27.535,25.183,23.914,23.417,23.256,22.086,21.076,19.433,16.591,13.276,11.379,9.066
7902248_012,10.2333,86.7167,2025-04-27,117,30.59,,30.87,30.754,30.304,29.994,29.712,28.0,25.148,21.453,18.588,14.735,11.74,10.017,8.679,6.777
6990612_056,11.5,68.8,2025-04-27,117,30.22,,30.411,30.514,30.08,29.568,28.79,26.727,24.954,21.948,19.481,16.184,13.627,11.679,10.538,8.175
6903140_340,22.3034,63.1592,2025-04-27,117,29.11,,29.251,29.106,28.686,26.254,24.434,23.887,23.519,22.835,21.529,19.025,16.887,13.294,11.293,9.469
6903139_344,12.4106,47.5597,2025-04-27,117,28.45,,29.21,29.144,29.077,28.454,25.49,24.277,23.743,22.626,19.688,16.956,14.523,14.234,13.24,10.49
6903138_344,10.9326,56.6745,2025-04-27,117,30.96,,30.428,30.306,30.267,28.443,26.121,25.209,24.22,19.715,17.84,15.864,13.604,11.853,11.334,8.362
6903141_340,22.6823,60.2192,2025-04-27,117,28.81,,27.926,27.43,24.747,24.553,24.45,24.151,22.982,21.825,20.79,19.244,16.629,13.171,11.175,8.775
2903831_013,16.5715,89.523,2025-04-27,117,30.06,,30.217,30.168,30.28,30.324,29.648,27.787,26.917,24.104,20.208,15.826,12.136,10.154,8.639,6.676
4903794_020,7.5873,88.3852,2025-04-27,117,30.42,,30.589,30.538,30.261,29.751,29.026,27.391,22.361,19.193,16.042,13.298,11.421,9.652,8.245,6.501
7901016_062,13.3101,55.92,2025-04-27,117,30.23,,29.619,29.602,29.485,28.564,27.358,26.046,25.397,24.201,21.602,17.729,14.828,12.649,11.809,9.168
5907179_006,11.6167,67.4833,2025-04-27,117,30.06,,30.141,30.095,29.804,29.296,27.694,27.062,25.262,22.759,19.391,15.694,12.994,11.469,10.729,8.487
1902756_005,14.0586,53.6858,2025-04-27,117,30.58,,29.742,29.427,28.389,27.261,24.666,23.501,21.979,20.543,18.842,17.319,15.353,12.632,11.184,9.549
2903831_012,16.5683,89.5545,2025-04-27,117,30.06,,30.153,30.153,30.252,30.208,29.083,27.896,28.153,24.623,22.491,17.742,12.586,10.324,8.816,6.674
1902289_027,6.1393,68.838,2025-04-26,116,30.56,,30.919,30.917,30.777,29.96,29.155,28.267,23.034,20.201,17.663,14.825,12.388,10.733,9.634,7.217
1902757_003,21.9318,60.2818,2025-04-26,116,28.68,,28.62,28.619,28.332,25.645,24.112,23.812,23.686,23.645,22.94,19.797,,,,
2903956_004,22.3439,60.3751,2025-04-26,116,28.58,,28.687,28.666,27.278,26.791,24.49,23.865,23.437,22.831,21.272,19.259,16.814,13.508,11.772,
4903839_012,24.0282,58.8177,2025-04-26,116,29.17,,28.818,28.386,26.977,25.403,24.163,23.669,23.643,23.599,22.635,20.933,18.945,13.614,11.54,9.114
2903955_011,23.7969,59.2379,2025-04-26,116,29.22,,28.645,28.267,27.196,25.482,24.08,23.667,23.611,23.571,22.991,21.237,18.172,13.728,11.643,9.195
1902751_008,19.9359,59.9782,2025-04-26,116,29.1,,29.447,29.195,28.624,27.778,25.061,24.306,24.17,22.471,20.811,19.023,16.187,12.975,11.479,9.042
2903988_010,13.35,85.7167,2025-04-26,116,30.56,,30.773,30.533,29.889,29.636,28.211,27.8,24.785,21.553,18.259,14.455,11.812,9.892,8.513,6.534
2903895_046,9.4167,62.1333,2025-04-26,116,30.17,,30.732,30.63,30.557,30.333,29.475,28.33,26.26,23.106,20.028,16.187,13.008,11.684,10.662,8.283
3902573_046,8.3667,65.95,2025-04-26,116,30.37,,30.765,30.63,30.613,30.521,29.89,28.477,26.803,23.547,20.485,16.244,13.23,11.103,9.796,7.791
7901136_070,14.6447,69.2649,2025-04-26,116,30.14,,30.208,30.142,30.025,29.669,28.833,27.821,26.152,21.279,20.5,16.879,14.353,12.695,11.071,8.68
